symbol,ts,label,composite,sub_scores
OPNUSDT,2026-05-09 12:00:00+00:00,0,59.20204604314642,"{'technical': 63.344715657866786, 'momentum': 0.14548981571289754, 'volume': 23.45, 'vwap': 8.593917567577567, 'atr_bb': 78.99997203464059, 'structure': 60.0, 'candle': 46.02537349543339, 'mtf': 59.87597406117695, 'pattern': 50.0}"
RECALLUSDT,2026-05-09 12:00:00+00:00,0,47.47723738954924,"{'technical': 51.980100095416404, 'momentum': 0, 'volume': 51.6, 'vwap': 0.0036044641054971192, 'atr_bb': 60.0001142251663, 'structure': 50.0, 'candle': 38.723990208078426, 'mtf': 32.683940892881324, 'pattern': 50.0}"
ADAUSDT,2026-05-09 12:00:00+00:00,0,61.488437025440355,"{'technical': 58.170733165079184, 'momentum': 0, 'volume': 75.14999999999999, 'vwap': 0.6493271643474524, 'atr_bb': 35.05939053206977, 'structure': 50.0, 'candle': 34.94983277591962, 'mtf': 76.63875291934605, 'pattern': 50.0}"
SOLUSDT,2026-05-09 12:00:00+00:00,0,57.97787938755274,"{'technical': 68.57719111718222, 'momentum': 0, 'volume': 31.0, 'vwap': 3.416906261412442, 'atr_bb': 30.054186119663555, 'structure': 60.0, 'candle': 40.81649831649837, 'mtf': 56.806469571141946, 'pattern': 50.0}"
SATSUSDT,2026-05-09 12:00:00+00:00,1,51.73795335528198,"{'technical': 51.972103205892715, 'momentum': 0, 'volume': 51.6, 'vwap': 0, 'atr_bb': 57.7151906861032, 'structure': 60.0, 'candle': 40.30583063699069, 'mtf': 21.032131497149837, 'pattern': 50.0}"
AVAXUSDT,2026-05-09 12:00:00+00:00,0,70.14545480390309,"{'technical': 60.826536942761116, 'momentum': 0, 'volume': 100, 'vwap': 1.2398056968589348, 'atr_bb': 33.79538658913204, 'structure': 50.0, 'candle': 29.23789173789165, 'mtf': 54.1407351923397, 'pattern': 50.0}"
XRPUSDT,2026-05-09 12:00:00+00:00,0,54.65031930699907,"{'technical': 52.95042728286415, 'momentum': 0, 'volume': 100, 'vwap': 0, 'atr_bb': 21.976002282445187, 'structure': 50.0, 'candle': 37.46063576945928, 'mtf': 55.75754746971019, 'pattern': 50.0}"
ETHUSDT,2026-05-09 12:00:00+00:00,0,44.6431141111566,"{'technical': 48.94570920431947, 'momentum': 0.09890556030647608, 'volume': 17.75, 'vwap': 0, 'atr_bb': 22.233633835943664, 'structure': 60.0, 'candle': 31.56963914336568, 'mtf': 27.100846700539314, 'pattern': 50.0}"
LINKUSDT,2026-05-09 12:00:00+00:00,0,61.82546512946301,"{'technical': 63.440753661169104, 'momentum': 0, 'volume': 72.2, 'vwap': 1.7014727846603441, 'atr_bb': 35.72025773934214, 'structure': 50.0, 'candle': 32.75162337662354, 'mtf': 55.65283427455516, 'pattern': 50.0}"
TUTUSDT,2026-05-09 12:00:00+00:00,0,57.69246707103568,"{'technical': 60.078551119744, 'momentum': 3.2352941176470673, 'volume': 38.85, 'vwap': 4.568157246657213, 'atr_bb': 81.67824167800151, 'structure': 50.0, 'candle': 51.91074041556916, 'mtf': 59.14363765191135, 'pattern': 50.0}"
TLMUSDT,2026-05-09 12:00:00+00:00,0,61.935555688866714,"{'technical': 56.80480813244926, 'momentum': 0, 'volume': 70.85000000000001, 'vwap': 0.4551692294346721, 'atr_bb': 42.68742954266246, 'structure': 60.0, 'candle': 32.60848242310094, 'mtf': 79.52618565084833, 'pattern': 50.0}"
WCTUSDT,2026-05-09 12:00:00+00:00,0,54.17812567515982,"{'technical': 55.248868480752314, 'momentum': 0, 'volume': 46.9, 'vwap': 1.1881711283585332, 'atr_bb': 53.56513942168285, 'structure': 50.0, 'candle': 40.92261904761894, 'mtf': 47.886670099443236, 'pattern': 50.0}"
ETHUSDT,2026-05-09 20:00:00+00:00,0,42.86682203827859,"{'technical': 51.61081400863197, 'momentum': 0.4989459496820451, 'volume': 16.650000000000002, 'vwap': 0.7174645027251092, 'atr_bb': 20.956866636944223, 'structure': 60.0, 'candle': 54.92415890583933, 'mtf': 50.495483829282925, 'pattern': 50.0}"
SATSUSDT,2026-05-09 20:00:00+00:00,0,52.288262858696676,"{'technical': 55.15258523612523, 'momentum': 0, 'volume': 25.3, 'vwap': 1.0669817738847367, 'atr_bb': 57.03916416568014, 'structure': 60.0, 'candle': 52.006225240520685, 'mtf': 49.83075285871361, 'pattern': 50.0}"
LINKUSDT,2026-05-09 20:00:00+00:00,0,59.78965770574697,"{'technical': 62.668844078392155, 'momentum': 0, 'volume': 39.15, 'vwap': 1.6487489672852698, 'atr_bb': 33.97720777833002, 'structure': 50.0, 'candle': 59.84126984126961, 'mtf': 78.10997437253386, 'pattern': 50.0}"
BNBUSDT,2026-05-09 20:00:00+00:00,0,31.780754734167303,"{'technical': 58.26296913221282, 'momentum': 0, 'volume': 23.3, 'vwap': 0.5864514941345775, 'atr_bb': 19.056674824232715, 'structure': 50.0, 'candle': 48.43996488901896, 'mtf': 81.10251730124946, 'pattern': 50.0}"
BREVUSDT,2026-05-09 20:00:00+00:00,1,59.66434847130636,"{'technical': 54.95348088307783, 'momentum': 0, 'volume': 64.2, 'vwap': 0.5587095758276912, 'atr_bb': 41.81505782533654, 'structure': 60.0, 'candle': 52.56410256410264, 'mtf': 49.93446982893621, 'pattern': 50.0}"
DOGEUSDT,2026-05-09 20:00:00+00:00,0,48.45512264289533,"{'technical': 46.08524877853758, 'momentum': 0, 'volume': 15.8, 'vwap': 0, 'atr_bb': 31.936208412980342, 'structure': 50.0, 'candle': 57.13790074659646, 'mtf': 56.65167852758839, 'pattern': 50.0}"
XRPUSDT,2026-05-09 20:00:00+00:00,0,44.4145061282425,"{'technical': 55.25811204916068, 'momentum': 0, 'volume': 39.550000000000004, 'vwap': 0.6423534399857128, 'atr_bb': 20.72209030731164, 'structure': 50.0, 'candle': 57.202246344036425, 'mtf': 56.41617271558674, 'pattern': 50.0}"
ADAUSDT,2026-05-09 20:00:00+00:00,0,51.81574033613061,"{'technical': 57.484904587632045, 'momentum': 0, 'volume': 38.9, 'vwap': 0.7160927700943756, 'atr_bb': 33.32020778905873, 'structure': 50.0, 'candle': 54.09544159544164, 'mtf': 75.7711963237449, 'pattern': 50.0}"
HYPERUSDT,2026-05-09 20:00:00+00:00,1,40.38852217903516,"{'technical': 55.66586866408716, 'momentum': 1.073345259391777, 'volume': 45.25, 'vwap': 3.194974763184793, 'atr_bb': 45.83253618437966, 'structure': 50.0, 'candle': 36.54401154401151, 'mtf': 41.08255847313738, 'pattern': 50.0}"
WCTUSDT,2026-05-09 20:00:00+00:00,1,57.01119018854008,"{'technical': 55.609955580091025, 'momentum': 0, 'volume': 59.699999999999996, 'vwap': 1.0019502640447633, 'atr_bb': 50.18796139904041, 'structure': 50.0, 'candle': 45.83333333333346, 'mtf': 47.504533291418745, 'pattern': 50.0}"
DOTUSDT,2026-05-09 20:00:00+00:00,0,55.62959412161412,"{'technical': 59.0121392057698, 'momentum': 0, 'volume': 40.6, 'vwap': 0.529851759411255, 'atr_bb': 35.67812471200397, 'structure': 60.0, 'candle': 48.01127214170718, 'mtf': 55.150662770065765, 'pattern': 50.0}"
TUTUSDT,2026-05-09 20:00:00+00:00,0,50.46451824318995,"{'technical': 54.60788312627513, 'momentum': 0, 'volume': 34.449999999999996, 'vwap': 1.1145016059735935, 'atr_bb': 81.63372069732668, 'structure': 60.0, 'candle': 45.801417441096326, 'mtf': 58.89435651756166, 'pattern': 50.0}"
AVAXUSDT,2026-05-09 20:00:00+00:00,0,61.50358191347693,"{'technical': 64.61188379065835, 'momentum': 0.3021148036253891, 'volume': 47.449999999999996, 'vwap': 2.1525847824069624, 'atr_bb': 32.447781882083106, 'structure': 50.0, 'candle': 54.6296296296297, 'mtf': 81.3248213895552, 'pattern': 50.0}"
ACEUSDT,2026-05-09 20:00:00+00:00,0,37.821284570294516,"{'technical': 62.46645491332558, 'momentum': 0, 'volume': 22.25, 'vwap': 0, 'atr_bb': 100, 'structure': 50.0, 'candle': 28.939393939393938, 'mtf': 53.30019098977642, 'pattern': 50.0}"
BTCUSDT,2026-05-09 20:00:00+00:00,0,42.769400035043965,"{'technical': 53.958761090522515, 'momentum': 0.4143855794714321, 'volume': 14.549999999999999, 'vwap': 0.33711639845628766, 'atr_bb': 16.74468695176895, 'structure': 50.0, 'candle': 62.819331734123416, 'mtf': 57.71350747178041, 'pattern': 50.0}"
RECALLUSDT,2026-05-09 20:00:00+00:00,1,47.263057009133504,"{'technical': 50.82960164276986, 'momentum': 0, 'volume': 43.55, 'vwap': 0, 'atr_bb': 56.262391342847266, 'structure': 50.0, 'candle': 42.93287691081657, 'mtf': 31.036104912251687, 'pattern': 50.0}"
SOLUSDT,2026-05-09 20:00:00+00:00,0,57.176484098780655,"{'technical': 67.44236662117115, 'momentum': 0, 'volume': 13.55, 'vwap': 3.146075185880095, 'atr_bb': 28.0418661670406, 'structure': 60.0, 'candle': 52.39965860341859, 'mtf': 72.97052259470141, 'pattern': 50.0}"
OPNUSDT,2026-05-09 20:00:00+00:00,0,64.00162990336646,"{'technical': 57.960348790132215, 'momentum': 0, 'volume': 57.45, 'vwap': 5.151350640345894, 'atr_bb': 76.78459370246672, 'structure': 60.0, 'candle': 45.66498316498318, 'mtf': 87.75703200775948, 'pattern': 50.0}"
TLMUSDT,2026-05-09 20:00:00+00:00,0,52.38534535722308,"{'technical': 53.364076320150666, 'momentum': 0, 'volume': 12.950000000000001, 'vwap': 0, 'atr_bb': 39.85555229072439, 'structure': 60.0, 'candle': 39.5117677271213, 'mtf': 71.85525091008678, 'pattern': 50.0}"
BTCUSDT,2026-05-10 04:00:00+00:00,0,45.43725186167428,"{'technical': 54.464565153328515, 'momentum': 0, 'volume': 22.3, 'vwap': 0.5333261736153825, 'atr_bb': 15.264578594526867, 'structure': 50.0, 'candle': 43.190824590379115, 'mtf': 81.51471096724724, 'pattern': 50.0}"
BREVUSDT,2026-05-10 04:00:00+00:00,0,65.14043807327718,"{'technical': 66.21149521901214, 'momentum': 4.952830188679245, 'volume': 35.449999999999996, 'vwap': 4.373066441004594, 'atr_bb': 44.24150834846503, 'structure': 60.0, 'candle': 60.084194412552705, 'mtf': 83.3681799628101, 'pattern': 50.0}"
XRPUSDT,2026-05-10 04:00:00+00:00,1,48.24765237302133,"{'technical': 54.83913956881953, 'momentum': 0, 'volume': 38.5, 'vwap': 0.6037702748842985, 'atr_bb': 19.48640527104163, 'structure': 50.0, 'candle': 47.025596808006455, 'mtf': 80.8925797108766, 'pattern': 50.0}"
SOLUSDT,2026-05-10 04:00:00+00:00,1,47.927553637106044,"{'technical': 68.58698310780586, 'momentum': 0, 'volume': 19.7, 'vwap': 3.1879110575912044, 'atr_bb': 25.98410643840247, 'structure': 60.0, 'candle': 45.230912877971996, 'mtf': 73.32097814686216, 'pattern': 50.0}"
LINKUSDT,2026-05-10 04:00:00+00:00,1,60.24581131497746,"{'technical': 64.36437312367968, 'momentum': 0, 'volume': 38.800000000000004, 'vwap': 1.9526727961663926, 'atr_bb': 32.56211279656248, 'structure': 50.0, 'candle': 49.99999999999978, 'mtf': 80.9752850186908, 'pattern': 50.0}"
BNBUSDT,2026-05-10 04:00:00+00:00,0,34.39051104018038,"{'technical': 56.122604581594445, 'momentum': 0, 'volume': 33.650000000000006, 'vwap': 0.36470353411604656, 'atr_bb': 18.067647908824277, 'structure': 50.0, 'candle': 36.5471563183569, 'mtf': 80.49168263215984, 'pattern': 50.0}"
TLMUSDT,2026-05-10 04:00:00+00:00,1,55.96926811405999,"{'technical': 54.67795393160032, 'momentum': 0, 'volume': 11.799999999999999, 'vwap': 0, 'atr_bb': 38.28664884416603, 'structure': 60.0, 'candle': 48.25336700336697, 'mtf': 86.41119221411192, 'pattern': 50.0}"
WCTUSDT,2026-05-10 04:00:00+00:00,0,68.62649275916213,"{'technical': 64.51448388715728, 'momentum': 3.862660944206, 'volume': 64.14999999999999, 'vwap': 4.50109643737791, 'atr_bb': 52.32268490752187, 'structure': 50.0, 'candle': 54.164182071158784, 'mtf': 77.07258903792786, 'pattern': 50.0}"
DOGEUSDT,2026-05-10 04:00:00+00:00,0,49.540520868023435,"{'technical': 45.297394174108476, 'momentum': 0, 'volume': 14.6, 'vwap': 0, 'atr_bb': 29.746012960671294, 'structure': 50.0, 'candle': 40.96872616323425, 'mtf': 57.74611255363675, 'pattern': 50.0}"
SATSUSDT,2026-05-10 04:00:00+00:00,1,45.92147974371089,"{'technical': 50.67989523371306, 'momentum': 0, 'volume': 78.45, 'vwap': 0, 'atr_bb': 55.92567463700634, 'structure': 60.0, 'candle': 32.41654483430786, 'mtf': 47.19832466388193, 'pattern': 50.0}"
ETHUSDT,2026-05-10 04:00:00+00:00,0,31.685103061704417,"{'technical': 51.90697386683168, 'momentum': 0, 'volume': 19.25, 'vwap': 0.8995829289345215, 'atr_bb': 19.261957219473043, 'structure': 50.0, 'candle': 30.830899416529157, 'mtf': 74.14804581302025, 'pattern': 50.0}"
HYPERUSDT,2026-05-10 04:00:00+00:00,0,58.5001170993876,"{'technical': 65.68344933545097, 'momentum': 2.4691358024691334, 'volume': 41.55, 'vwap': 5.250294469142009, 'atr_bb': 44.63029714395915, 'structure': 50.0, 'candle': 51.99855699855702, 'mtf': 72.43627762903556, 'pattern': 50.0}"
TUTUSDT,2026-05-10 04:00:00+00:00,1,48.56253509815434,"{'technical': 49.642091140671795, 'momentum': 0, 'volume': 64.0, 'vwap': 0, 'atr_bb': 81.5285378788331, 'structure': 60.0, 'candle': 46.48645379777449, 'mtf': 23.111111111111114, 'pattern': 50.0}"
ADAUSDT,2026-05-10 04:00:00+00:00,1,59.41202890942864,"{'technical': 57.14033032039266, 'momentum': 0, 'volume': 70.1, 'vwap': 0.5928237797961454, 'atr_bb': 31.77859203094062, 'structure': 50.0, 'candle': 44.4617951570121, 'mtf': 79.09529033737041, 'pattern': 50.0}"
OPNUSDT,2026-05-10 04:00:00+00:00,1,59.37185836412258,"{'technical': 58.635393205985736, 'momentum': 0, 'volume': 36.7, 'vwap': 4.6708934674717595, 'atr_bb': 76.10362350102913, 'structure': 60.0, 'candle': 48.30429732868758, 'mtf': 48.17371061385965, 'pattern': 50.0}"
RECALLUSDT,2026-05-10 04:00:00+00:00,1,44.886449136722625,"{'technical': 54.27122793599299, 'momentum': 0.055813953488376276, 'volume': 52.25, 'vwap': 0.6074157210998996, 'atr_bb': 55.75902186623692, 'structure': 50.0, 'candle': 36.193402092019724, 'mtf': 81.40343246894422, 'pattern': 50.0}"
DOTUSDT,2026-05-10 04:00:00+00:00,1,61.46673635453285,"{'technical': 57.80558853669626, 'momentum': 0, 'volume': 50.349999999999994, 'vwap': 0.29470153581032454, 'atr_bb': 34.056011458684445, 'structure': 60.0, 'candle': 52.777777777778, 'mtf': 79.23049439581857, 'pattern': 50.0}"
ACEUSDT,2026-05-10 04:00:00+00:00,1,42.66562528571976,"{'technical': 51.78048387982104, 'momentum': 0, 'volume': 34.599999999999994, 'vwap': 0, 'atr_bb': 100, 'structure': 50.0, 'candle': 38.333333333333336, 'mtf': 41.131953428201825, 'pattern': 50.0}"
AVAXUSDT,2026-05-10 04:00:00+00:00,1,51.72285300646392,"{'technical': 61.6781067732607, 'momentum': 0, 'volume': 59.25, 'vwap': 1.4322425365166953, 'atr_bb': 31.97899747736873, 'structure': 50.0, 'candle': 30.158730158730286, 'mtf': 80.37895079489792, 'pattern': 50.0}"
ADAUSDT,2026-05-10 12:00:00+00:00,0,74.2191661454638,"{'technical': 70.05341329356801, 'momentum': 4.297888106706187, 'volume': 100, 'vwap': 3.8165769085251737, 'atr_bb': 33.094457897096504, 'structure': 50.0, 'candle': 71.69104313134692, 'mtf': 58.310052496477695, 'pattern': 50.0}"
OPNUSDT,2026-05-10 12:00:00+00:00,0,48.5430486179433,"{'technical': 62.367107173261395, 'momentum': 3.3730158730158735, 'volume': 33.300000000000004, 'vwap': 5.2605637784213695, 'atr_bb': 73.72997176918432, 'structure': 60.0, 'candle': 47.48652757910271, 'mtf': 51.28413398313607, 'pattern': 50.0}"
XRPUSDT,2026-05-10 12:00:00+00:00,1,60.19603505475884,"{'technical': 65.20852190305393, 'momentum': 1.8979750229309196, 'volume': 100, 'vwap': 2.0082773324864434, 'atr_bb': 20.03396010923939, 'structure': 50.0, 'candle': 61.375876186619394, 'mtf': 57.58881385297725, 'pattern': 50.0}"
BNBUSDT,2026-05-10 12:00:00+00:00,0,48.58111662452104,"{'technical': 63.53754799172469, 'momentum': 1.2042612320518686, 'volume': 61.0, 'vwap': 1.3852799331919272, 'atr_bb': 17.86305634595164, 'structure': 50.0, 'candle': 54.16613386618982, 'mtf': 56.53917006123016, 'pattern': 50.0}"
TLMUSDT,2026-05-10 12:00:00+00:00,1,56.33579791844443,"{'technical': 57.5576131990025, 'momentum': 1.5128593040847242, 'volume': 27.05, 'vwap': 0.28722331773022863, 'atr_bb': 35.552088807216016, 'structure': 60.0, 'candle': 53.381642512077335, 'mtf': 47.998753117206995, 'pattern': 50.0}"
AVAXUSDT,2026-05-10 12:00:00+00:00,1,71.94194604753287,"{'technical': 69.43510360083644, 'momentum': 2.4242424242424265, 'volume': 100, 'vwap': 2.964126189119074, 'atr_bb': 32.42973357226339, 'structure': 50.0, 'candle': 44.50456950456956, 'mtf': 58.68946732550205, 'pattern': 50.0}"
SOLUSDT,2026-05-10 12:00:00+00:00,0,53.3259249854879,"{'technical': 72.5988759515161, 'momentum': 1.1773520282564425, 'volume': 41.199999999999996, 'vwap': 3.7641683974985027, 'atr_bb': 27.083956296511644, 'structure': 60.0, 'candle': 41.785946727156336, 'mtf': 48.66986335951717, 'pattern': 50.0}"
WCTUSDT,2026-05-10 12:00:00+00:00,0,59.10876921373785,"{'technical': 58.061509213452126, 'momentum': 3.3381712626995594, 'volume': 49.75, 'vwap': 1.4720031810921363, 'atr_bb': 54.529347498018566, 'structure': 50.0, 'candle': 55.836422873834366, 'mtf': 48.95465160313051, 'pattern': 50.0}"
SATSUSDT,2026-05-10 12:00:00+00:00,0,58.41657538611478,"{'technical': 53.351726012150145, 'momentum': 0.44642857142857123, 'volume': 57.85, 'vwap': 0.28595934507443765, 'atr_bb': 52.107859735387095, 'structure': 60.0, 'candle': 39.71623563218376, 'mtf': 45.12413432497857, 'pattern': 50.0}"
TUTUSDT,2026-05-10 12:00:00+00:00,0,52.998473541586215,"{'technical': 55.29120370952696, 'momentum': 2.457185405807896, 'volume': 34.599999999999994, 'vwap': 0.9048385629957405, 'atr_bb': 75.17786492578799, 'structure': 60.0, 'candle': 60.9459984459984, 'mtf': 42.787647030349966, 'pattern': 50.0}"
RECALLUSDT,2026-05-10 12:00:00+00:00,0,51.46392032589966,"{'technical': 63.305798034054746, 'momentum': 3.2047698900689383, 'volume': 70.35, 'vwap': 2.93024139326182, 'atr_bb': 55.85843178042631, 'structure': 50.0, 'candle': 35.68424825504631, 'mtf': 58.90213558062416, 'pattern': 50.0}"
DOTUSDT,2026-05-10 12:00:00+00:00,0,68.54479568966532,"{'technical': 65.45256546100978, 'momentum': 2.6178010471204294, 'volume': 96.75, 'vwap': 1.9240546505966405, 'atr_bb': 32.817805395877706, 'structure': 60.0, 'candle': 71.70033670033682, 'mtf': 56.65636866186317, 'pattern': 50.0}"
BTCUSDT,2026-05-10 12:00:00+00:00,0,48.23202504609409,"{'technical': 61.915539829628685, 'momentum': 0.7960383782110801, 'volume': 29.849999999999998, 'vwap': 1.4667867753245276, 'atr_bb': 14.67053263657916, 'structure': 50.0, 'candle': 54.4474666780312, 'mtf': 56.97015101050157, 'pattern': 50.0}"
DOGEUSDT,2026-05-10 12:00:00+00:00,0,44.3122290578774,"{'technical': 48.78675205462192, 'momentum': 0.589916121301504, 'volume': 45.9, 'vwap': 0.4215627467475977, 'atr_bb': 28.764073691322075, 'structure': 50.0, 'candle': 48.48361213110313, 'mtf': 31.95907648522627, 'pattern': 50.0}"
HYPERUSDT,2026-05-10 12:00:00+00:00,0,56.391474763550406,"{'technical': 57.24348293824972, 'momentum': 0.4385964912280706, 'volume': 37.95, 'vwap': 3.0532671316587874, 'atr_bb': 44.97998615335714, 'structure': 50.0, 'candle': 69.92063492063485, 'mtf': 40.7165167196237, 'pattern': 50.0}"
ACEUSDT,2026-05-10 12:00:00+00:00,0,45.19626336077429,"{'technical': 56.23087549912095, 'momentum': 0.724637681159421, 'volume': 17.599999999999998, 'vwap': 0, 'atr_bb': 92.25188465019754, 'structure': 50.0, 'candle': 49.44444444444444, 'mtf': 42.315773177636245, 'pattern': 50.0}"
BREVUSDT,2026-05-10 12:00:00+00:00,0,61.53464167061628,"{'technical': 68.99727620968375, 'momentum': 6.200941915227622, 'volume': 17.45, 'vwap': 4.843699835512749, 'atr_bb': 44.0198949652282, 'structure': 60.0, 'candle': 53.665196743555, 'mtf': 51.51506153567712, 'pattern': 50.0}"
LINKUSDT,2026-05-10 12:00:00+00:00,0,73.86695720012221,"{'technical': 69.81252508438968, 'momentum': 2.5096525096525077, 'volume': 100, 'vwap': 3.1448024309477907, 'atr_bb': 31.878751759827843, 'structure': 50.0, 'candle': 64.15076151918217, 'mtf': 56.92868394503803, 'pattern': 50.0}"
ETHUSDT,2026-05-10 12:00:00+00:00,0,48.283174342742825,"{'technical': 58.60948000141819, 'momentum': 0.8506031549644175, 'volume': 36.25, 'vwap': 1.8352908193740862, 'atr_bb': 19.16014476730369, 'structure': 50.0, 'candle': 42.21845550939366, 'mtf': 49.4896547509824, 'pattern': 50.0}"
ACEUSDT,2026-05-10 20:00:00+00:00,0,48.38302650219557,"{'technical': 53.859692606636784, 'momentum': 0.7299270072992706, 'volume': 34.4, 'vwap': 0, 'atr_bb': 90.25025962428977, 'structure': 50.0, 'candle': 61.11111111111126, 'mtf': 48.021108179419514, 'pattern': 50.0}"
DOGEUSDT,2026-05-10 20:00:00+00:00,0,75.02850613339866,"{'technical': 62.09750487895575, 'momentum': 3.9367895758247853, 'volume': 100, 'vwap': 3.153796113735158, 'atr_bb': 35.43325604137713, 'structure': 50.0, 'candle': 72.47389497824416, 'mtf': 51.69794086232048, 'pattern': 50.0}"
BREVUSDT,2026-05-10 20:00:00+00:00,0,63.19925283239725,"{'technical': 66.38219868074714, 'momentum': 1.1219147344801597, 'volume': 48.699999999999996, 'vwap': 4.184245741924138, 'atr_bb': 45.51630661704574, 'structure': 60.0, 'candle': 49.96598639455792, 'mtf': 57.49301000810052, 'pattern': 50.0}"
BNBUSDT,2026-05-10 20:00:00+00:00,0,62.25085334873542,"{'technical': 69.88397992582247, 'momentum': 2.1396136381128263, 'volume': 100, 'vwap': 2.236663994599681, 'atr_bb': 20.682202950397837, 'structure': 50.0, 'candle': 69.57994828653597, 'mtf': 58.90767705480429, 'pattern': 50.0}"
